video_id,post_url,caption,author,music,hashtags,comments,stats,date_posted,date_collected,days_since_posted,post_entities,post_text_corpus,relevance_score_using_processed_dataset,post_relevance_score_fasion_labels,post_statistical_relevance_score,is_fasion_post,_id
7276508415248125192,https://www.tiktok.com/@mehmood.khan74/video/7276508415248125192,create video solely capture adorable smile incredibly nice innocent reaction pure beautiful hand money viralreels fpy foryou reelvideo,"{'id': '6621045143725621253', 'nickname': 'Mehmood Khan', 'unique_id': 'mehmood.khan74', 'verified': 'False'}","{'album': '', 'author_name': 'Mehmood Khan', 'title': 'original sound - mehmood.khan74'}","[{'title': 'viralreels', 'desc': ''}, {'title': 'fpy', 'desc': ''}, {'title': 'foryou', 'desc': ''}, {'title': 'reelvideo', 'desc': ''}]","[{'comment': 'heterochromia eye 😳😳😳🥰😏', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rs_salivio_shoppe', 'comment_author_id': ""RS SALIVIO SHOPPE'""}}, {'comment': 'think heterochromia visit doctor beautiful kid', 'author': {'comment_author_profile': 'https://www.tiktok.com/@atanas_toshev', 'comment_author_id': 'Atanas Toshev'}}, {'comment': 'cataract ’ surgery possible get full vision please tell parent healthy man', 'author': {'comment_author_profile': 'https://www.tiktok.com/@gulalaikhan.yousafzai707', 'comment_author_id': 'GulalaiKhan'}}, {'comment': 'ohh ey e cataract please bro treat repair eye lenz cloudy area', 'author': {'comment_author_profile': 'https://www.tiktok.com/@ashar.con', 'comment_author_id': 'Ashar'}}, {'comment': 'beautiful eye 🥰🥰🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@hikmet361abdu1', 'comment_author_id': 'user5697153411465'}}, {'comment': 'masallah beautiful eye 👀❤️❤️❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@muhammadaqib3970', 'comment_author_id': 'muhammadaqib3970'}}, {'comment': 'mashallah killer eyes❤🖤', 'author': {'comment_author_profile': 'https://www.tiktok.com/@khattakking630', 'comment_author_id': '\U0001faf6🌷جہانزیب وزیر🌷\U0001faf6'}}, {'comment': 'eye attracte people 💞mashallah 💞', 'author': {'comment_author_profile': 'https://www.tiktok.com/@hkhollywood4kstatus2', 'comment_author_id': 'Hassan Khan'}}, {'comment': 'smile 😊 ❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rahmadahir32', 'comment_author_id': 'rahmaruxii'}}, {'comment': '🥰love somalia 🇸🇴 🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@siciidapdirihman', 'comment_author_id': 'SICIID GEMER'}}, {'comment': 'beautiful mash allah 😭', 'author': {'comment_author_profile': 'https://www.tiktok.com/@selma.ibr4hm', 'comment_author_id': 'sel'}}, {'comment': 'look like anime character', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rayoom1999', 'comment_author_id': 'rayoom1999'}}, {'comment': 'killer eye movie dash villan god love punjab bro', 'author': {'comment_author_profile': 'https://www.tiktok.com/@m.hafeezullah.mughal', 'comment_author_id': 'Real-Sigma'}}, {'comment': 'yes eye beautiful', 'author': {'comment_author_profile': 'https://www.tiktok.com/@mehmood.khan74', 'comment_author_id': 'Mehmood Khan · Creator'}}, {'comment': 'verry beautifu 😍😍', 'author': {'comment_author_profile': 'https://www.tiktok.com/@ariadna294a', 'comment_author_id': 'Ariadna Ari'}}, {'comment': 'adorable smile sweet', 'author': {'comment_author_profile': 'https://www.tiktok.com/@angieb_us_444', 'comment_author_id': '🏄\u200d♀️🌸Angela🌺💕🇺🇸'}}, {'comment': 'wonderful eye sparkle smile 🥰🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@reljoven07', 'comment_author_id': '🔥HOT COFFEE GIRL ☕'}}, {'comment': 'believe eye 👀 🤔❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@user7981071743185', 'comment_author_id': '★🅰 🆂 🅸 🅵★❦'}}, {'comment': 'bf need😢', 'author': {'comment_author_profile': 'https://www.tiktok.com/@muskang723', 'comment_author_id': '💝 Queen pari💞'}}, {'comment': 'eye 👁 omg beautiful ❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@aimal615', 'comment_author_id': 'Aimal khan'}}, {'comment': 'mashaallah beautiful smile 🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@silvia_ramadhana', 'comment_author_id': 'سيلفيا رمضان'}}]","{'commentCount': '38037284', 'diggCount': '3774908', 'playCount': '38037284', 'shareCount': '81161'}",1694194142,2023-11-10 06:40:16.177000,62,"['viralreels', 'fpy', 'foryou', 'reelvideo', 'adorable', 'heterochromia', 'eye', 'heterochromia', 'cataract', 'surgery', 'ey', 'cataract', 'bro', 'eye', 'lenz', 'eye', 'eye', 'mashallah', 'eye', 'mashallah', 'love', 'somalia', 'mash', 'allah', 'eye', 'dash', 'god', 'love punjab', 'bro', 'eye', 'adorable', 'eye', 'sparkle', 'eye', 'eye', 'mashaallah']",create video solely capture adorable smile incredibly nice innocent reaction pure beautiful hand money viralreels fpy foryou reelvideo viralreels fpy foryou reelvideo heterochromia eye 😳😳😳🥰😏 think heterochromia visit doctor beautiful kid cataract ’ surgery possible get full vision please tell parent healthy man ohh ey e cataract please bro treat repair eye lenz cloudy area beautiful eye 🥰🥰🥰🥰 masallah beautiful eye 👀❤️❤️❤️ mashallah killer eyes❤🖤 eye attracte people 💞mashallah 💞 smile 😊 ❤️ 🥰love somalia 🇸🇴 🥰🥰 beautiful mash allah 😭 look like anime character killer eye movie dash villan god love punjab bro yes eye beautiful verry beautifu 😍😍 adorable smile sweet wonderful eye sparkle smile 🥰🥰🥰 believe eye 👀 🤔❤️ bf need😢 eye 👁 omg beautiful ❤️ mashaallah beautiful smile 🥰viralreelsfpyforyoureelvideoadorableheterochromiaeyeheterochromiacataractsurgeryeycataractbroeyelenzeyeeyemashallaheyemashallahlovesomaliamashallaheyedashgodlove punjabbroeyeadorableeyesparkleeyeeyemashaallah,72,0.318434476852417,1289203.822580645,True,654e2662255cf95af677c641
7276508415248125192,https://www.tiktok.com/@mehmood.khan74/video/7276508415248125192,create video solely capture adorable smile incredibly nice innocent reaction pure beautiful hand money viralreels fpy foryou reelvideo,"{'id': '6621045143725621253', 'nickname': 'Mehmood Khan', 'unique_id': 'mehmood.khan74', 'verified': 'False'}","{'album': '', 'author_name': 'Mehmood Khan', 'title': 'original sound - mehmood.khan74'}","[{'title': 'viralreels', 'desc': ''}, {'title': 'fpy', 'desc': ''}, {'title': 'foryou', 'desc': ''}, {'title': 'reelvideo', 'desc': ''}]","[{'comment': 'heterochromia eye 😳😳😳🥰😏', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rs_salivio_shoppe', 'comment_author_id': ""RS SALIVIO SHOPPE'""}}, {'comment': 'think heterochromia visit doctor beautiful kid', 'author': {'comment_author_profile': 'https://www.tiktok.com/@atanas_toshev', 'comment_author_id': 'Atanas Toshev'}}, {'comment': 'cataract ’ surgery possible get full vision please tell parent healthy man', 'author': {'comment_author_profile': 'https://www.tiktok.com/@gulalaikhan.yousafzai707', 'comment_author_id': 'GulalaiKhan'}}, {'comment': 'ohh ey e cataract please bro treat repair eye lenz cloudy area', 'author': {'comment_author_profile': 'https://www.tiktok.com/@ashar.con', 'comment_author_id': 'Ashar'}}, {'comment': 'beautiful eye 🥰🥰🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@hikmet361abdu1', 'comment_author_id': 'user5697153411465'}}, {'comment': 'masallah beautiful eye 👀❤️❤️❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@muhammadaqib3970', 'comment_author_id': 'muhammadaqib3970'}}, {'comment': 'mashallah killer eyes❤🖤', 'author': {'comment_author_profile': 'https://www.tiktok.com/@khattakking630', 'comment_author_id': '\U0001faf6🌷جہانزیب وزیر🌷\U0001faf6'}}, {'comment': 'eye attracte people 💞mashallah 💞', 'author': {'comment_author_profile': 'https://www.tiktok.com/@hkhollywood4kstatus2', 'comment_author_id': 'Hassan Khan'}}, {'comment': 'smile 😊 ❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rahmadahir32', 'comment_author_id': 'rahmaruxii'}}, {'comment': '🥰love somalia 🇸🇴 🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@siciidapdirihman', 'comment_author_id': 'SICIID GEMER'}}, {'comment': 'beautiful mash allah 😭', 'author': {'comment_author_profile': 'https://www.tiktok.com/@selma.ibr4hm', 'comment_author_id': 'sel'}}, {'comment': 'look like anime character', 'author': {'comment_author_profile': 'https://www.tiktok.com/@rayoom1999', 'comment_author_id': 'rayoom1999'}}, {'comment': 'killer eye movie dash villan god love punjab bro', 'author': {'comment_author_profile': 'https://www.tiktok.com/@m.hafeezullah.mughal', 'comment_author_id': 'Real-Sigma'}}, {'comment': 'yes eye beautiful', 'author': {'comment_author_profile': 'https://www.tiktok.com/@mehmood.khan74', 'comment_author_id': 'Mehmood Khan · Creator'}}, {'comment': 'verry beautifu 😍😍', 'author': {'comment_author_profile': 'https://www.tiktok.com/@ariadna294a', 'comment_author_id': 'Ariadna Ari'}}, {'comment': 'adorable smile sweet', 'author': {'comment_author_profile': 'https://www.tiktok.com/@angieb_us_444', 'comment_author_id': '🏄\u200d♀️🌸Angela🌺💕🇺🇸'}}, {'comment': 'wonderful eye sparkle smile 🥰🥰🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@reljoven07', 'comment_author_id': '🔥HOT COFFEE GIRL ☕'}}, {'comment': 'believe eye 👀 🤔❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@user7981071743185', 'comment_author_id': '★🅰 🆂 🅸 🅵★❦'}}, {'comment': 'bf need😢', 'author': {'comment_author_profile': 'https://www.tiktok.com/@muskang723', 'comment_author_id': '💝 Queen pari💞'}}, {'comment': 'eye 👁 omg beautiful ❤️', 'author': {'comment_author_profile': 'https://www.tiktok.com/@aimal615', 'comment_author_id': 'Aimal khan'}}, {'comment': 'mashaallah beautiful smile 🥰', 'author': {'comment_author_profile': 'https://www.tiktok.com/@silvia_ramadhana', 'comment_author_id': 'سيلفيا رمضان'}}]","{'commentCount': '38037462', 'diggCount': '3774921', 'playCount': '38037462', 'shareCount': '81161'}",1694194142,2023-11-10 06:41:10.009000,62,"['viralreels', 'fpy', 'foryou', 'reelvideo', 'adorable', 'heterochromia', 'eye', 'heterochromia', 'cataract', 'surgery', 'ey', 'cataract', 'bro', 'eye', 'lenz', 'eye', 'eye', 'mashallah', 'eye', 'mashallah', 'love', 'somalia', 'mash', 'allah', 'eye', 'dash', 'god', 'love punjab', 'bro', 'eye', 'adorable', 'eye', 'sparkle', 'eye', 'eye', 'mashaallah']",create video solely capture adorable smile incredibly nice innocent reaction pure beautiful hand money viralreels fpy foryou reelvideo viralreels fpy foryou reelvideo heterochromia eye 😳😳😳🥰😏 think heterochromia visit doctor beautiful kid cataract ’ surgery possible get full vision please tell parent healthy man ohh ey e cataract please bro treat repair eye lenz cloudy area beautiful eye 🥰🥰🥰🥰 masallah beautiful eye 👀❤️❤️❤️ mashallah killer eyes❤🖤 eye attracte people 💞mashallah 💞 smile 😊 ❤️ 🥰love somalia 🇸🇴 🥰🥰 beautiful mash allah 😭 look like anime character killer eye movie dash villan god love punjab bro yes eye beautiful verry beautifu 😍😍 adorable smile sweet wonderful eye sparkle smile 🥰🥰🥰 believe eye 👀 🤔❤️ bf need😢 eye 👁 omg beautiful ❤️ mashaallah beautiful smile 🥰viralreelsfpyforyoureelvideoadorableheterochromiaeyeheterochromiacataractsurgeryeycataractbroeyelenzeyeeyemashallaheyemashallahlovesomaliamashallaheyedashgodlove punjabbroeyeadorableeyesparkleeyeeyemashaallah,72,0.318434476852417,1289209.7741935484,True,654e2662255cf95af677c642
